word,sent
toffe,0.795160617
liz,0.795221843
ambienc,0.795241449
fhlt,0.795275591
dahl,0.795275591
jenga,0.795309168
shishito,0.795321637
chaqu,0.795321637
intric,0.795321637
fivestar,0.795417349
mississippi,0.795527157
budino,0.795555556
wellpric,0.795566502
laidback,0.795593635
wnsche,0.795620438
ingo,0.795620438
savoureux,0.795811518
cochon,0.795811518
adrian,0.796
beth,0.796004192
formid,0.796116505
boul,0.796116505
combin,0.796166047
housemad,0.796219282
juici,0.796223983
intermezzo,0.796296296
antioxid,0.796460177
cuban,0.796553996
tomahawk,0.796573876
gunn,0.796610169
tina,0.796610169
haggi,0.796630566
definet,0.796666667
pup,0.796714579
kani,0.796747967
produit,0.796923077
gingeri,0.796997876
def,0.797154018
marcu,0.797297297
falafel,0.797496551
uniqu,0.797503685
ethiopian,0.797531737
hooray,0.797590361
muy,0.797660819
hopper,0.797687861
incred,0.797808604
alberto,0.797814208
buena,0.797814208
bri,0.797831224
shuffleboard,0.797843666
vinni,0.798029557
miranda,0.798076923
satisfait,0.798076923
chia,0.798107256
norman,0.798122066
energet,0.798227676
bosa,0.798245614
friendliest,0.798335467
soho,0.798339265
franco,0.798387097
cartel,0.798449612
salvador,0.798449612
homesick,0.798507463
iowa,0.798517373
umfangreich,0.798561151
carlito,0.798611111
funghi,0.798646362
bonita,0.798657718
loooov,0.798742138
cannoli,0.798936524
outlaw,0.798969072
jefe,0.799019608
hemp,0.799019608
greg,0.799076212
con,0.799132353
conquer,0.799295775
angi,0.799319728
salami,0.799319962
northeast,0.799347471
scotland,0.799671593
marlin,0.8
bori,0.8
reco,0.8
kyle,0.8
marriag,0.8
harissa,0.8
boulangeri,0.8
orchestr,0.8
bruce,0.8
soppressata,0.8
poutinevil,0.8
souhait,0.8
papardel,0.8
piquant,0.8
csn,0.8
roulad,0.8
taza,0.8
ono,0.800236407
hiro,0.800524934
lengua,0.800548948
christina,0.800643087
puerto,0.800670017
coffeehous,0.800738007
rachel,0.80075176
infus,0.800761076
afghani,0.80078125
mi,0.800788088
bistec,0.800847458
brava,0.800925113
chu,0.800947867
chateau,0.800995025
jazzi,0.801075269
swanki,0.801075998
greatand,0.801104972
buldogi,0.801204819
crudit,0.801204819
champagn,0.801343039
fattoush,0.801347902
heather,0.801405975
sinatra,0.801426873
cool,0.80144691
haymak,0.801470588
oaxacan,0.801587302
transport,0.801601972
moonshin,0.801608579
reichhaltig,0.801652893
guancial,0.801724138
gimlet,0.801762115
vaca,0.801879862
finest,0.801886792
gravlax,0.801932367
armenian,0.801932367
deanna,0.801980198
andiamo,0.801980198
loooooov,0.801980198
creameri,0.802139037
moussaka,0.802164359
buch,0.802197802
tib,0.802197802
smooth,0.802317561
pralin,0.802359882
kebob,0.802380809
wowth,0.802469136
roaster,0.802469136
puerco,0.802547771
ronald,0.802547771
afford,0.802574295
goddess,0.802597403
nectar,0.802597403
raj,0.802631579
ooey,0.802816901
inhal,0.802816901
intrus,0.802854594
explos,0.802884615
kaiseki,0.802919708
buta,0.802946948
fritter,0.802974108
wonka,0.803030303
jobot,0.803030303
pierr,0.803108808
cornucopia,0.803149606
stockbridg,0.803149606
sushisamba,0.803191489
gigi,0.803278689
galement,0.803389831
mancini,0.803418803
lambbeef,0.803418803
mumbai,0.803418803
genuin,0.803468208
amaretto,0.803569741
matti,0.803571429
chianti,0.803583911
daunt,0.803680982
kyara,0.803738318
aperitif,0.803738318
rogan,0.803827751
lindsay,0.803827751
curri,0.803829013
pillowi,0.80387931
yummyth,0.803977273
nongreasi,0.804195804
salvadoran,0.804195804
sergio,0.804347826
burst,0.804355989
terri,0.804400978
grail,0.804444444
romant,0.804495143
masubi,0.804511278
doro,0.804511278
canolli,0.8046875
agnolotti,0.804725106
predinn,0.804740103
jess,0.80483871
donni,0.804878049
misti,0.804878049
seren,0.804932735
pilgrim,0.805194805
great,0.805248823
kabuto,0.805309735
nicest,0.80534489
crape,0.805369128
homerun,0.805369128
weinkart,0.805369128
downhom,0.805429864
kurobuta,0.805429864
toston,0.80544383
pair,0.80548926
besten,0.805515239
hearti,0.805522028
excellentmi,0.805555556
wvrst,0.805555556
deliciousservic,0.805555556
carribean,0.805675018
jealou,0.805714286
custardi,0.805825243
ari,0.805825243
tuck,0.805945769
neopolitan,0.805970149
rec,0.806040296
kara,0.806060606
gnudi,0.806122449
apptit,0.80620155
singha,0.80620155
semipriv,0.80625
affabl,0.80628008
sho,0.806451613
cornichon,0.806451613
edinburgh,0.80655417
outstandingth,0.806818182
greatthi,0.806896552
kristi,0.806896552
richest,0.806896552
cosi,0.806930693
bruxi,0.807017544
dekoriert,0.807017544
orgi,0.807017544
tierra,0.807017544
arepa,0.807285546
berkshir,0.807291667
excellentth,0.80733945
bronz,0.807387863
upstat,0.807407407
coowner,0.807560137
vatican,0.807692308
clarendon,0.80794702
acorn,0.80794702
bonu,0.807952745
vaut,0.808
lao,0.808035714
eclect,0.808112324
shabang,0.808139535
lightest,0.808219178
stumbl,0.808219178
outdon,0.808219178
amaro,0.808333333
manon,0.808333333
winner,0.808375858
dorado,0.80839895
pleaser,0.808510638
stretchi,0.808510638
eric,0.808510638
empfehlenswert,0.808550186
flourless,0.809001098
pak,0.809090909
kaiju,0.809090909
bosco,0.809210526
phad,0.809281493
woohoo,0.809421842
simplic,0.809478673
nami,0.80952381
compliment,0.809771987
sumac,0.809815951
nitro,0.809885932
holla,0.809917355
yuzu,0.810067114
pickmeup,0.810218978
empfangen,0.810218978
presti,0.810344828
nonvegan,0.81043956
angenehm,0.810513447
mint,0.810606259
diabla,0.810679612
contagi,0.810810811
ohhhhh,0.810810811
joshua,0.810810811
hibiscu,0.810810811
indulg,0.81085595
okinawa,0.810945274
pepita,0.81097561
roomi,0.811088028
begeistert,0.811188811
pmclose,0.811320755
tranquil,0.811414392
iberico,0.811428571
gru,0.81147541
drawback,0.811641955
bertha,0.811764706
symphoni,0.811791383
edwin,0.811881188
avalon,0.811881188
frai,0.811946903
arthur,0.811965812
playboy,0.811965812
goodnessth,0.811965812
hoover,0.812244898
pide,0.812316716
meticul,0.812351544
israel,0.8125
lunchbrunch,0.8125
salvator,0.8125
wunderschn,0.8125
zippi,0.8125
yogurt,0.812556259
cristo,0.812664571
toow,0.812664908
everyday,0.812811152
varit,0.812865497
atl,0.81294964
okada,0.81300813
chicha,0.813084112
kurt,0.813084112
cheerwin,0.813084112
achiot,0.813084112
betcha,0.813084112
yupha,0.813253012
beat,0.813366533
applaus,0.813432836
torchon,0.813432836
bombero,0.813559322
lamar,0.813559322
hahath,0.813793103
frambois,0.813953488
bangin,0.813953488
meow,0.814159292
outstandingi,0.814159292
killer,0.81416122
authentisch,0.814345992
bravo,0.814393939
silki,0.814404432
guava,0.814444444
currant,0.814479638
schnem,0.814516129
schezuan,0.814541657
saison,0.814569536
ness,0.814569536
lecker,0.814645858
asset,0.814655172
interessant,0.814814815
lovin,0.814977974
milli,0.814977974
ownerchef,0.815068493
freshest,0.815087719
carnivor,0.815101646
funday,0.815261044
wellbalanc,0.815286624
spezialitten,0.815286624
komex,0.815340909
goodman,0.815384615
barbara,0.815533981
feelth,0.815571049
gobbl,0.815673289
quaint,0.815789474
platano,0.815789474
splendido,0.815789474
kao,0.815884477
kabocha,0.816
pisco,0.816037736
bordeaux,0.816037736
nutriti,0.816120907
candlelit,0.816143498
momo,0.81618887
surprisedth,0.816513761
gele,0.816793893
ginko,0.816793893
wineb,0.816793893
wellround,0.816901408
gloriou,0.816923077
cote,0.816975056
jeden,0.817269076
favori,0.817307692
stracciatella,0.817307692
absinth,0.817371938
deliciousour,0.817391304
argentinian,0.817427386
colombian,0.817518248
wholesom,0.817558299
homecook,0.817689531
pinbal,0.817777778
huli,0.81779661
legit,0.817881524
kiki,0.817977528
dian,0.817991632
cuba,0.818117027
buttermilk,0.818121082
galley,0.818181818
customiz,0.818181818
lyonnais,0.818181818
creation,0.818246361
julian,0.818505338
relax,0.818550041
baklava,0.81872214
pamper,0.818791946
goto,0.818809829
seduct,0.81884058
nicol,0.818918919
lavish,0.81901783
testament,0.819029851
oishii,0.819047619
dakota,0.819047619
itinerari,0.81920904
razz,0.819354839
quinc,0.819354839
ador,0.819422572
zeppol,0.819512195
troy,0.819512195
brenner,0.819571865
ingeni,0.819587629
unreal,0.819661017
singapor,0.819686217
eleg,0.819811744
homeland,0.81981982
jidori,0.82
bio,0.820143885
dope,0.820205479
hee,0.8203125
brett,0.820359281
gelungen,0.820512821
sooooooooo,0.820512821
didth,0.820512821
nduja,0.820512821
uncompl,0.820530096
downsid,0.820567986
classiest,0.820689655
gibbi,0.820689655
shelli,0.820987654
yountvil,0.820989057
joseph,0.821052632
syrah,0.821052632
kah,0.821192053
majest,0.821192053
morcilla,0.821428571
digestif,0.821428571
vegasmi,0.821705426
deliciousso,0.821782178
barolo,0.822033898
goodfella,0.822033898
dgustat,0.822033898
refresh,0.822041291
spoton,0.822094692
breathtak,0.822183099
delic,0.822217837
homemad,0.822274602
geniu,0.822331894
anaheim,0.822335025
steph,0.822429907
randi,0.822510823
changer,0.822580645
chocohol,0.822580645
beaten,0.822746521
bryan,0.822843823
love,0.823008684
definitli,0.82300885
tanya,0.823076923
omnivor,0.823113208
complement,0.823119083
glad,0.823139828
goter,0.823293173
happiest,0.823308271
tooon,0.823529412
rockstar,0.823529412
dcontract,0.823529412
inconspicu,0.823529412
exemplari,0.823770492
tartin,0.823863636
favoriteth,0.824390244
omfg,0.824489796
vegasand,0.824561404
ohjah,0.824561404
lexpress,0.824817518
mesmer,0.824840764
boursin,0.825
gaeng,0.825
charismat,0.825
rejoic,0.825095057
cozi,0.825122138
favourit,0.825236553
shortbread,0.825316456
warmli,0.825350467
nonprofit,0.825503356
handcraft,0.825688073
dressler,0.825806452
obtrus,0.825892857
tara,0.825910931
twinkl,0.825910931
rival,0.826187717
bradi,0.826347305
pouvez,0.826347305
welldeserv,0.826388889
serbian,0.826771654
tiramasu,0.827338129
miyagisan,0.827380952
elixir,0.827586207
toddi,0.827586207
savori,0.827624825
kindest,0.82781457
chaleureus,0.827868852
kreativ,0.827868852
excellenti,0.827956989
elderflow,0.827956989
knowledg,0.828200246
cobbleston,0.828358209
fab,0.828464419
savour,0.828502415
reservieren,0.828571429
valeri,0.828828829
roquefort,0.829145729
fukumimi,0.829166667
marisco,0.829207921
tripa,0.829268293
jenna,0.829545455
tastiest,0.830188679
gracia,0.83030303
dguster,0.830357143
locallysourc,0.830357143
raku,0.830403309
smitten,0.830508475
kibbeh,0.830601093
yardbird,0.830601093
godsend,0.830687831
sphere,0.830845771
buen,0.830882353
stet,0.830917874
orgasm,0.831111111
ptisseri,0.83125
passion,0.831294894
plaisir,0.831460674
canoli,0.831521739
donna,0.831533477
tantal,0.831622177
happyth,0.831775701
kinoko,0.831775701
rioja,0.831775701
ellen,0.831775701
pintxo,0.831858407
omg,0.831904095
manti,0.831932773
biancoverd,0.831932773
gobernador,0.832
tyler,0.832134293
nobuo,0.832167832
nata,0.832369942
tollen,0.832460733
wonderfulth,0.832460733
gaucho,0.83248731
furikak,0.832495812
allaround,0.832876712
flancer,0.833333333
tawook,0.833333333
indescrib,0.833333333
favoritei,0.833333333
istanbul,0.833333333
panzo,0.833333333
pavlova,0.833333333
canap,0.833333333
brandon,0.833333333
banoffe,0.833333333
badass,0.833887043
otoro,0.834008097
waddl,0.834123223
intim,0.834444729
stallion,0.834482759
affogato,0.834482759
pelmeni,0.834645669
fanciest,0.834666667
waistlin,0.834763948
snoh,0.835016835
unctuou,0.835051546
ronin,0.835078534
consistantli,0.835365854
everchang,0.835443038
excellent,0.835514019
familyrun,0.835555556
gnreus,0.835616438
pilgrimag,0.835748792
elat,0.835748792
pleasur,0.835930954
kristin,0.83625731
geheimtipp,0.836363636
levetto,0.836363636
josh,0.836438923
loch,0.836538462
veau,0.837037037
moli,0.837121212
paco,0.837121212
secret,0.837297093
looooov,0.837320574
amazingand,0.837398374
defalco,0.837606838
underst,0.837623762
legum,0.837920489
monarch,0.837944664
oahu,0.837988827
highqual,0.837988827
colin,0.838028169
obsess,0.838267148
gorgeous,0.838461538
kaleidoscop,0.838461538
velout,0.838461538
pdq,0.838509317
degust,0.838565022
vicki,0.838582677
tantan,0.838709677
prfr,0.838888889
erni,0.839160839
fantas,0.839449541
codi,0.839449541
byob,0.839542604
nononsens,0.839572193
bomb,0.83960901
glorious,0.839622642
stun,0.839779741
superfriendli,0.839857651
onpoint,0.840163934
incompar,0.840236686
devour,0.84038055
appetizersth,0.840388279
defiantli,0.840488025
buon,0.840490798
bliss,0.840495868
liebevol,0.840764331
convivi,0.840764331
zuzu,0.841025641
leah,0.841121495
skeptic,0.841262136
chateaubriand,0.841530055
swoon,0.841549296
forsur,0.841666667
exce,0.841889117
saliv,0.842191333
stupend,0.842342342
luciano,0.842424242
deliciousit,0.842639594
heartili,0.842696629
freshmad,0.842696629
inca,0.842975207
velveti,0.84303351
kaffir,0.843283582
curat,0.843317972
dream,0.84341534
zart,0.843478261
deliciousif,0.843537415
pepiada,0.84375
sensual,0.84375
hallelujah,0.843930636
familyown,0.84399376
offmenu,0.844
spunki,0.844036697
fein,0.844155844
adobado,0.844444444
kway,0.844444444
overord,0.844594595
delciou,0.844660194
deeeelici,0.844660194
yummi,0.844709828
adobada,0.844713656
beni,0.844827586
poland,0.845070423
vegen,0.845070423
roadtrip,0.845454545
venezuelan,0.845454545
phrank,0.845637584
dlicieus,0.845659164
molcajet,0.845849802
mitch,0.846153846
yumyum,0.846153846
firstrat,0.846153846
unforgett,0.846153846
notch,0.846436912
barroco,0.847222222
dlish,0.847222222
splendid,0.847407407
perfectlyth,0.847560976
stetson,0.847619048
kari,0.847619048
outstand,0.847771168
spitz,0.848
timo,0.848
dora,0.848484848
westen,0.848484848
rumbi,0.848484848
schreiner,0.848484848
countrysid,0.849056604
brilliant,0.849066128
versatil,0.849420849
fave,0.849942913
marvel,0.85
mixolog,0.850220264
pourov,0.850393701
delight,0.850407762
nummi,0.850414201
leash,0.850746269
braddah,0.850961538
deliciousfor,0.85106383
chaleureux,0.851145038
shochu,0.851239669
deliciousth,0.851576994
pleasantli,0.851596848
artistri,0.851648352
oasi,0.851711027
fav,0.851846201
unobtrus,0.851851852
columbian,0.851851852
brilliantli,0.852040816
amazingli,0.852446907
delishi,0.852941176
looov,0.852941176
burmes,0.852941176
awesometh,0.852994555
limoncello,0.853273138
perfectw,0.853333333
superl,0.853448276
rae,0.853658537
hook,0.853691051
coolest,0.853860294
klass,0.854209446
mmm,0.854545455
aufdringlich,0.854545455
topnotch,0.854597701
surpass,0.854764107
fortement,0.85483871
dustin,0.85483871
freshbak,0.855345912
marcona,0.855855856
ebc,0.855932203
kumquat,0.856115108
remiss,0.856287425
lindsey,0.856540084
downtoearth,0.856603774
masterpiec,0.856965174
ecstasi,0.857142857
stilvol,0.857142857
babycak,0.857142857
capastrami,0.858208955
effortless,0.858267717
coeur,0.858638743
reina,0.858695652
favorit,0.858893681
brugg,0.858921162
elegantli,0.859459459
kine,0.859504132
meltinyourmouth,0.859557867
amd,0.859933377
bardot,0.86
perfectli,0.860116522
alyssa,0.860294118
immacul,0.860606061
juiciest,0.860627178
nina,0.860927152
yumth,0.861035422
mischung,0.861111111
bmol,0.861111111
chiang,0.861111111
seamlessli,0.861111111
xavier,0.861313869
pabellon,0.861386139
colombia,0.861386139
mvp,0.861386139
excel,0.861693613
disappointth,0.861788618
toller,0.862068966
kompet,0.862068966
refreshingli,0.862637363
huarach,0.862745098
yoji,0.863247863
ode,0.863247863
pernil,0.86328125
fantasticth,0.86351706
darren,0.863636364
hidden,0.863719298
winwin,0.86407767
terrif,0.864117051
kombucha,0.864978903
diavola,0.864978903
fnb,0.865116279
excellentw,0.865284974
ivan,0.865306122
deliciousi,0.865470852
rosewat,0.865497076
softest,0.865591398
savor,0.865969108
dcouvrir,0.865979381
amazingservic,0.866071429
entspannt,0.866141732
bestest,0.866141732
mmmm,0.866288074
shoutout,0.866323907
fabul,0.866458415
keeper,0.866799205
lovingli,0.867069486
itgreat,0.867132867
spotless,0.867239733
emporio,0.867256637
pickiest,0.867283951
succul,0.867434308
bulgarian,0.86746988
spotlessli,0.867647059
amazingth,0.868085106
jewel,0.868269231
yum,0.868568277
awesomei,0.868778281
lusciou,0.868852459
nom,0.868867083
traditionel,0.869158879
huuuug,0.869565217
drool,0.869662921
exceed,0.870142487
flawlessli,0.870229008
awesom,0.870444228
jessi,0.871080139
nonpretenti,0.871212121
goodnessi,0.871287129
montagu,0.872037915
labneh,0.872727273
seamless,0.872881356
ftw,0.87295082
mixologist,0.873015873
deliciousmi,0.873684211
luv,0.873727088
delici,0.87373232
magnifiqu,0.873737374
delish,0.874165502
hadand,0.874213836
addict,0.874551018
deff,0.874587459
oma,0.875
langoustin,0.875
coma,0.875344732
lohnt,0.875420875
yummyw,0.875968992
attentionn,0.876106195
energ,0.876190476
amazingthey,0.876190476
deliciousa,0.876344086
